sales,date,product
1668.0,2019-09-11,pink morsel
1797.0,2019-09-12,pink morsel
1545.0,2019-09-12,pink morsel
1701.0,2019-09-12,pink morsel
1578.0,2019-09-12,pink morsel
1626.0,2019-09-13,pink morsel
1512.0,2019-09-13,pink morsel
1788.0,2019-09-13,pink morsel
1671.0,2019-09-13,pink morsel
1728.0,2019-09-14,pink morsel
1653.0,2019-09-14,pink morsel
1644.0,2019-09-14,pink morsel
1734.0,2019-09-14,pink morsel
1746.0,2019-09-15,pink morsel
1524.0,2019-09-15,pink morsel
1611.0,2019-09-15,pink morsel
1626.0,2019-09-15,pink morsel
1668.0,2019-09-16,pink morsel
1734.0,2019-09-16,pink morsel
1797.0,2019-09-16,pink morsel
1725.0,2019-09-16,pink morsel
1656.0,2019-09-17,pink morsel
1530.0,2019-09-17,pink morsel
1695.0,2019-09-17,pink morsel
1656.0,2019-09-17,pink morsel
1797.0,2019-09-18,pink morsel
1515.0,2019-09-18,pink morsel
1638.0,2019-09-18,pink morsel
1797.0,2019-09-18,pink morsel
1800.0,2019-09-19,pink morsel
1560.0,2019-09-19,pink morsel
1506.0,2019-09-19,pink morsel
1581.0,2019-09-19,pink morsel
1515.0,2019-09-20,pink morsel
1527.0,2019-09-20,pink morsel
1758.0,2019-09-20,pink morsel
1638.0,2019-09-20,pink morsel
1605.0,2019-09-21,pink morsel
1716.0,2019-09-21,pink morsel
1569.0,2019-09-21,pink morsel
1674.0,2019-09-21,pink morsel
1632.0,2019-09-22,pink morsel
1734.0,2019-09-22,pink morsel
1530.0,2019-09-22,pink morsel
1689.0,2019-09-22,pink morsel
1641.0,2019-09-23,pink morsel
1779.0,2019-09-23,pink morsel
1659.0,2019-09-23,pink morsel
1797.0,2019-09-23,pink morsel
1767.0,2019-09-24,pink morsel
1755.0,2019-09-24,pink morsel
1602.0,2019-09-24,pink morsel
1524.0,2019-09-24,pink morsel
1794.0,2019-09-25,pink morsel
1626.0,2019-09-25,pink morsel
1617.0,2019-09-25,pink morsel
1773.0,2019-09-25,pink morsel
1719.0,2019-09-26,pink morsel
1509.0,2019-09-26,pink morsel
1686.0,2019-09-26,pink morsel
1668.0,2019-09-26,pink morsel
1731.0,2019-09-27,pink morsel
1590.0,2019-09-27,pink morsel
1728.0,2019-09-27,pink morsel
1722.0,2019-09-27,pink morsel
1548.0,2019-09-28,pink morsel
1599.0,2019-09-28,pink morsel
1605.0,2019-09-28,pink morsel
1671.0,2019-09-28,pink morsel
1512.0,2019-09-29,pink morsel
1650.0,2019-09-29,pink morsel
1614.0,2019-09-29,pink morsel
1674.0,2019-09-29,pink morsel
1638.0,2019-09-30,pink morsel
1731.0,2019-09-30,pink morsel
1716.0,2019-09-30,pink morsel
1566.0,2019-09-30,pink morsel
1707.0,2019-10-01,pink morsel
1554.0,2019-10-01,pink morsel
1632.0,2019-10-01,pink morsel
1584.0,2019-10-01,pink morsel
1653.0,2019-10-02,pink morsel
1770.0,2019-10-02,pink morsel
1758.0,2019-10-02,pink morsel
1569.0,2019-10-02,pink morsel
1797.0,2019-10-03,pink morsel
1551.0,2019-10-03,pink morsel
1677.0,2019-10-03,pink morsel
1599.0,2019-10-03,pink morsel
1512.0,2019-10-04,pink morsel
1635.0,2019-10-04,pink morsel
1749.0,2019-10-04,pink morsel
1689.0,2019-10-04,pink morsel
1614.0,2019-10-05,pink morsel
1527.0,2019-10-05,pink morsel
1521.0,2019-10-05,pink morsel
1725.0,2019-10-05,pink morsel
1587.0,2019-10-06,pink morsel
1701.0,2019-10-06,pink morsel
1566.0,2019-10-06,pink morsel
1752.0,2019-10-06,pink morsel
1668.0,2019-10-07,pink morsel
1686.0,2019-10-07,pink morsel
1611.0,2019-10-07,pink morsel
1569.0,2019-10-07,pink morsel
1599.0,2019-10-08,pink morsel
1539.0,2019-10-08,pink morsel
1611.0,2019-10-08,pink morsel
1605.0,2019-10-08,pink morsel
1680.0,2019-10-09,pink morsel
1704.0,2019-10-09,pink morsel
1689.0,2019-10-09,pink morsel
1644.0,2019-10-09,pink morsel
1701.0,2019-10-10,pink morsel
1560.0,2019-10-10,pink morsel
1791.0,2019-10-10,pink morsel
1698.0,2019-10-10,pink morsel
1539.0,2019-10-11,pink morsel
1542.0,2019-10-11,pink morsel
1704.0,2019-10-11,pink morsel
1728.0,2019-10-11,pink morsel
1590.0,2019-10-12,pink morsel
1743.0,2019-10-12,pink morsel
1569.0,2019-10-12,pink morsel
1722.0,2019-10-12,pink morsel
1545.0,2019-10-13,pink morsel
1533.0,2019-10-13,pink morsel
1674.0,2019-10-13,pink morsel
1704.0,2019-10-13,pink morsel
1524.0,2019-10-14,pink morsel
1578.0,2019-10-14,pink morsel
1692.0,2019-10-14,pink morsel
1635.0,2019-10-14,pink morsel
1782.0,2019-10-15,pink morsel
1587.0,2019-10-15,pink morsel
1638.0,2019-10-15,pink morsel
1752.0,2019-10-15,pink morsel
1542.0,2019-10-16,pink morsel
1608.0,2019-10-16,pink morsel
1683.0,2019-10-16,pink morsel
1596.0,2019-10-16,pink morsel
1527.0,2019-10-17,pink morsel
1737.0,2019-10-17,pink morsel
1671.0,2019-10-17,pink morsel
1662.0,2019-10-17,pink morsel
1518.0,2019-10-18,pink morsel
1746.0,2019-10-18,pink morsel
1590.0,2019-10-18,pink morsel
1710.0,2019-10-18,pink morsel
1647.0,2019-10-19,pink morsel
1737.0,2019-10-19,pink morsel
1761.0,2019-10-19,pink morsel
1587.0,2019-10-19,pink morsel
1701.0,2019-10-20,pink morsel
1524.0,2019-10-20,pink morsel
1677.0,2019-10-20,pink morsel
1725.0,2019-10-20,pink morsel
1653.0,2019-10-21,pink morsel
1686.0,2019-10-21,pink morsel
1698.0,2019-10-21,pink morsel
1560.0,2019-10-21,pink morsel
1515.0,2019-10-22,pink morsel
1734.0,2019-10-22,pink morsel
1551.0,2019-10-22,pink morsel
1713.0,2019-10-22,pink morsel
1758.0,2019-10-23,pink morsel
1644.0,2019-10-23,pink morsel
1758.0,2019-10-23,pink morsel
1641.0,2019-10-23,pink morsel
1617.0,2019-10-24,pink morsel
1611.0,2019-10-24,pink morsel
1788.0,2019-10-24,pink morsel
1602.0,2019-10-24,pink morsel
1638.0,2019-10-25,pink morsel
1620.0,2019-10-25,pink morsel
1665.0,2019-10-25,pink morsel
1500.0,2019-10-25,pink morsel
1671.0,2019-10-26,pink morsel
1566.0,2019-10-26,pink morsel
1740.0,2019-10-26,pink morsel
1599.0,2019-10-26,pink morsel
1710.0,2019-10-27,pink morsel
1668.0,2019-10-27,pink morsel
1740.0,2019-10-27,pink morsel
1698.0,2019-10-27,pink morsel
1503.0,2019-10-28,pink morsel
1689.0,2019-10-28,pink morsel
1626.0,2019-10-28,pink morsel
1674.0,2019-10-28,pink morsel
1542.0,2019-10-29,pink morsel
1692.0,2019-10-29,pink morsel
1719.0,2019-10-29,pink morsel
1512.0,2019-10-29,pink morsel
1731.0,2019-10-30,pink morsel
1644.0,2019-10-30,pink morsel
1746.0,2019-10-30,pink morsel
1689.0,2019-10-30,pink morsel
1800.0,2019-10-31,pink morsel
1527.0,2019-10-31,pink morsel
1533.0,2019-10-31,pink morsel
1800.0,2019-10-31,pink morsel
1644.0,2019-11-01,pink morsel
1500.0,2019-11-01,pink morsel
1800.0,2019-11-01,pink morsel
1767.0,2019-11-01,pink morsel
1791.0,2019-11-02,pink morsel
1776.0,2019-11-02,pink morsel
1596.0,2019-11-02,pink morsel
1734.0,2019-11-02,pink morsel
1542.0,2019-11-03,pink morsel
1608.0,2019-11-03,pink morsel
1617.0,2019-11-03,pink morsel
1623.0,2019-11-03,pink morsel
1674.0,2019-11-04,pink morsel
1782.0,2019-11-04,pink morsel
1680.0,2019-11-04,pink morsel
1512.0,2019-11-04,pink morsel
1500.0,2019-11-05,pink morsel
1668.0,2019-11-05,pink morsel
1758.0,2019-11-05,pink morsel
1533.0,2019-11-05,pink morsel
1785.0,2019-11-06,pink morsel
1533.0,2019-11-06,pink morsel
1659.0,2019-11-06,pink morsel
1506.0,2019-11-06,pink morsel
1656.0,2019-11-07,pink morsel
1728.0,2019-11-07,pink morsel
1728.0,2019-11-07,pink morsel
1713.0,2019-11-07,pink morsel
1797.0,2019-11-08,pink morsel
1686.0,2019-11-08,pink morsel
1584.0,2019-11-08,pink morsel
1713.0,2019-11-08,pink morsel
1665.0,2019-11-09,pink morsel
1557.0,2019-11-09,pink morsel
1656.0,2019-11-09,pink morsel
1767.0,2019-11-09,pink morsel
1515.0,2019-11-10,pink morsel
1761.0,2019-11-10,pink morsel
1767.0,2019-11-10,pink morsel
1641.0,2019-11-10,pink morsel
1584.0,2019-11-11,pink morsel
1545.0,2019-11-11,pink morsel
1695.0,2019-11-11,pink morsel
1761.0,2019-11-11,pink morsel
1701.0,2019-11-12,pink morsel
1767.0,2019-11-12,pink morsel
1632.0,2019-11-12,pink morsel
1704.0,2019-11-12,pink morsel
1599.0,2019-11-13,pink morsel
1509.0,2019-11-13,pink morsel
1728.0,2019-11-13,pink morsel
1683.0,2019-11-13,pink morsel
1740.0,2019-11-14,pink morsel
1626.0,2019-11-14,pink morsel
1572.0,2019-11-14,pink morsel
1716.0,2019-11-14,pink morsel
1641.0,2019-11-15,pink morsel
1560.0,2019-11-15,pink morsel
1614.0,2019-11-15,pink morsel
1605.0,2019-11-15,pink morsel
1503.0,2019-11-16,pink morsel
1638.0,2019-11-16,pink morsel
1662.0,2019-11-16,pink morsel
1653.0,2019-11-16,pink morsel
1734.0,2019-11-17,pink morsel
1599.0,2019-11-17,pink morsel
1515.0,2019-11-17,pink morsel
1608.0,2019-11-17,pink morsel
1566.0,2019-11-18,pink morsel
1734.0,2019-11-18,pink morsel
1719.0,2019-11-18,pink morsel
1773.0,2019-11-18,pink morsel
1791.0,2019-11-19,pink morsel
1779.0,2019-11-19,pink morsel
1641.0,2019-11-19,pink morsel
1617.0,2019-11-19,pink morsel
1533.0,2019-11-20,pink morsel
1527.0,2019-11-20,pink morsel
1512.0,2019-11-20,pink morsel
1515.0,2019-11-20,pink morsel
1734.0,2019-11-21,pink morsel
1668.0,2019-11-21,pink morsel
1665.0,2019-11-21,pink morsel
1644.0,2019-11-21,pink morsel
1767.0,2019-11-22,pink morsel
1647.0,2019-11-22,pink morsel
1665.0,2019-11-22,pink morsel
1776.0,2019-11-22,pink morsel
1665.0,2019-11-23,pink morsel
1632.0,2019-11-23,pink morsel
1521.0,2019-11-23,pink morsel
1659.0,2019-11-23,pink morsel
1623.0,2019-11-24,pink morsel
1698.0,2019-11-24,pink morsel
1596.0,2019-11-24,pink morsel
1674.0,2019-11-24,pink morsel
1749.0,2019-11-25,pink morsel
1536.0,2019-11-25,pink morsel
1734.0,2019-11-25,pink morsel
1716.0,2019-11-25,pink morsel
1599.0,2019-11-26,pink morsel
1500.0,2019-11-26,pink morsel
1518.0,2019-11-26,pink morsel
1584.0,2019-11-26,pink morsel
1551.0,2019-11-27,pink morsel
1701.0,2019-11-27,pink morsel
1689.0,2019-11-27,pink morsel
1746.0,2019-11-27,pink morsel
1725.0,2019-11-28,pink morsel
1776.0,2019-11-28,pink morsel
1707.0,2019-11-28,pink morsel
1794.0,2019-11-28,pink morsel
1641.0,2019-11-29,pink morsel
1653.0,2019-11-29,pink morsel
1716.0,2019-11-29,pink morsel
1776.0,2019-11-29,pink morsel
1797.0,2019-11-30,pink morsel
1782.0,2019-11-30,pink morsel
1653.0,2019-11-30,pink morsel
1596.0,2019-11-30,pink morsel
1704.0,2019-12-01,pink morsel
1626.0,2019-12-01,pink morsel
1617.0,2019-12-01,pink morsel
1680.0,2019-12-01,pink morsel
1608.0,2019-12-02,pink morsel
1713.0,2019-12-02,pink morsel
1632.0,2019-12-02,pink morsel
1680.0,2019-12-02,pink morsel
1791.0,2019-12-03,pink morsel
1761.0,2019-12-03,pink morsel
1749.0,2019-12-03,pink morsel
1626.0,2019-12-03,pink morsel
1773.0,2019-12-04,pink morsel
1623.0,2019-12-04,pink morsel
1662.0,2019-12-04,pink morsel
1731.0,2019-12-04,pink morsel
1755.0,2019-12-05,pink morsel
1602.0,2019-12-05,pink morsel
1740.0,2019-12-05,pink morsel
1605.0,2019-12-05,pink morsel
1680.0,2019-12-06,pink morsel
1572.0,2019-12-06,pink morsel
1542.0,2019-12-06,pink morsel
1779.0,2019-12-06,pink morsel
1671.0,2019-12-07,pink morsel
1722.0,2019-12-07,pink morsel
1728.0,2019-12-07,pink morsel
1659.0,2019-12-07,pink morsel
1770.0,2019-12-08,pink morsel
1632.0,2019-12-08,pink morsel
1536.0,2019-12-08,pink morsel
1734.0,2019-12-08,pink morsel
1584.0,2019-12-09,pink morsel
1713.0,2019-12-09,pink morsel
1728.0,2019-12-09,pink morsel
1725.0,2019-12-09,pink morsel
1506.0,2019-12-10,pink morsel
1503.0,2019-12-10,pink morsel
1521.0,2019-12-10,pink morsel
1713.0,2019-12-10,pink morsel
1635.0,2019-12-11,pink morsel
1506.0,2019-12-11,pink morsel
1542.0,2019-12-11,pink morsel
1551.0,2019-12-11,pink morsel
1623.0,2019-12-12,pink morsel
1719.0,2019-12-12,pink morsel
1563.0,2019-12-12,pink morsel
1791.0,2019-12-12,pink morsel
1800.0,2019-12-13,pink morsel
1800.0,2019-12-13,pink morsel
1740.0,2019-12-13,pink morsel
1755.0,2019-12-13,pink morsel
1716.0,2019-12-14,pink morsel
1632.0,2019-12-14,pink morsel
1599.0,2019-12-14,pink morsel
1632.0,2019-12-14,pink morsel
1725.0,2019-12-15,pink morsel
1743.0,2019-12-15,pink morsel
1587.0,2019-12-15,pink morsel
1608.0,2019-12-15,pink morsel
1662.0,2019-12-16,pink morsel
1791.0,2019-12-16,pink morsel
1773.0,2019-12-16,pink morsel
1650.0,2019-12-16,pink morsel
1518.0,2019-12-17,pink morsel
1749.0,2019-12-17,pink morsel
1689.0,2019-12-17,pink morsel
1533.0,2019-12-17,pink morsel
1533.0,2019-12-18,pink morsel
1641.0,2019-12-18,pink morsel
1590.0,2019-12-18,pink morsel
1740.0,2019-12-18,pink morsel
1665.0,2019-12-19,pink morsel
1773.0,2019-12-19,pink morsel
1503.0,2019-12-19,pink morsel
1542.0,2019-12-19,pink morsel
1788.0,2019-12-20,pink morsel
1773.0,2019-12-20,pink morsel
1788.0,2019-12-20,pink morsel
1785.0,2019-12-20,pink morsel
1605.0,2019-12-21,pink morsel
1701.0,2019-12-21,pink morsel
1626.0,2019-12-21,pink morsel
1623.0,2019-12-21,pink morsel
1671.0,2019-12-22,pink morsel
1629.0,2019-12-22,pink morsel
1725.0,2019-12-22,pink morsel
1557.0,2019-12-22,pink morsel
1671.0,2019-12-23,pink morsel
1662.0,2019-12-23,pink morsel
1674.0,2019-12-23,pink morsel
1671.0,2019-12-23,pink morsel
1620.0,2019-12-24,pink morsel
1716.0,2019-12-24,pink morsel
1674.0,2019-12-24,pink morsel
1686.0,2019-12-24,pink morsel
1752.0,2019-12-25,pink morsel
1725.0,2019-12-25,pink morsel
1545.0,2019-12-25,pink morsel
1506.0,2019-12-25,pink morsel
1539.0,2019-12-26,pink morsel
1716.0,2019-12-26,pink morsel
1500.0,2019-12-26,pink morsel
1794.0,2019-12-26,pink morsel
1716.0,2019-12-27,pink morsel
1665.0,2019-12-27,pink morsel
1557.0,2019-12-27,pink morsel
1620.0,2019-12-27,pink morsel
1779.0,2019-12-28,pink morsel
1779.0,2019-12-28,pink morsel
1752.0,2019-12-28,pink morsel
1773.0,2019-12-28,pink morsel
1800.0,2019-12-29,pink morsel
1773.0,2019-12-29,pink morsel
1767.0,2019-12-29,pink morsel
1683.0,2019-12-29,pink morsel
1542.0,2019-12-30,pink morsel
1728.0,2019-12-30,pink morsel
1569.0,2019-12-30,pink morsel
1659.0,2019-12-30,pink morsel
1581.0,2019-12-31,pink morsel
1713.0,2019-12-31,pink morsel
1533.0,2019-12-31,pink morsel
1692.0,2019-12-31,pink morsel
1506.0,2020-01-01,pink morsel
1659.0,2020-01-01,pink morsel
1719.0,2020-01-01,pink morsel
1704.0,2020-01-01,pink morsel
1767.0,2020-01-02,pink morsel
1542.0,2020-01-02,pink morsel
1542.0,2020-01-02,pink morsel
1629.0,2020-01-02,pink morsel
1659.0,2020-01-03,pink morsel
1539.0,2020-01-03,pink morsel
1734.0,2020-01-03,pink morsel
1761.0,2020-01-03,pink morsel
1560.0,2020-01-04,pink morsel
1767.0,2020-01-04,pink morsel
1791.0,2020-01-04,pink morsel
1632.0,2020-01-04,pink morsel
1716.0,2020-01-05,pink morsel
1536.0,2020-01-05,pink morsel
1662.0,2020-01-05,pink morsel
1680.0,2020-01-05,pink morsel
1689.0,2020-01-06,pink morsel
1779.0,2020-01-06,pink morsel
1512.0,2020-01-06,pink morsel
1578.0,2020-01-06,pink morsel
1560.0,2020-01-07,pink morsel
1581.0,2020-01-07,pink morsel
1677.0,2020-01-07,pink morsel
1599.0,2020-01-07,pink morsel
1713.0,2020-01-08,pink morsel
1800.0,2020-01-08,pink morsel
1767.0,2020-01-08,pink morsel
1752.0,2020-01-08,pink morsel
1509.0,2020-01-09,pink morsel
1539.0,2020-01-09,pink morsel
1671.0,2020-01-09,pink morsel
1668.0,2020-01-09,pink morsel
1692.0,2020-01-10,pink morsel
1584.0,2020-01-10,pink morsel
1710.0,2020-01-10,pink morsel
1686.0,2020-01-10,pink morsel
1617.0,2020-01-11,pink morsel
1665.0,2020-01-11,pink morsel
1722.0,2020-01-11,pink morsel
1551.0,2020-01-11,pink morsel
1620.0,2020-01-12,pink morsel
1791.0,2020-01-12,pink morsel
1662.0,2020-01-12,pink morsel
1656.0,2020-01-12,pink morsel
1644.0,2020-01-13,pink morsel
1659.0,2020-01-13,pink morsel
1740.0,2020-01-13,pink morsel
1668.0,2020-01-13,pink morsel
1566.0,2020-01-14,pink morsel
1575.0,2020-01-14,pink morsel
1566.0,2020-01-14,pink morsel
1578.0,2020-01-14,pink morsel
1737.0,2020-01-15,pink morsel
1596.0,2020-01-15,pink morsel
1776.0,2020-01-15,pink morsel
1638.0,2020-01-15,pink morsel
1749.0,2020-01-16,pink morsel
1752.0,2020-01-16,pink morsel
1635.0,2020-01-16,pink morsel
1581.0,2020-01-16,pink morsel
1521.0,2020-01-17,pink morsel
1536.0,2020-01-17,pink morsel
1665.0,2020-01-17,pink morsel
1782.0,2020-01-17,pink morsel
1650.0,2020-01-18,pink morsel
1749.0,2020-01-18,pink morsel
1797.0,2020-01-18,pink morsel
1650.0,2020-01-18,pink morsel
1608.0,2020-01-19,pink morsel
1608.0,2020-01-19,pink morsel
1575.0,2020-01-19,pink morsel
1590.0,2020-01-19,pink morsel
1665.0,2020-01-20,pink morsel
1596.0,2020-01-20,pink morsel
1581.0,2020-01-20,pink morsel
1695.0,2020-01-20,pink morsel
1647.0,2020-01-21,pink morsel
1776.0,2020-01-21,pink morsel
1719.0,2020-01-21,pink morsel
1578.0,2020-01-21,pink morsel
1503.0,2020-01-22,pink morsel
1569.0,2020-01-22,pink morsel
1731.0,2020-01-22,pink morsel
1551.0,2020-01-22,pink morsel
1626.0,2020-01-23,pink morsel
1518.0,2020-01-23,pink morsel
1575.0,2020-01-23,pink morsel
1611.0,2020-01-23,pink morsel
1629.0,2020-01-24,pink morsel
1704.0,2020-01-24,pink morsel
1656.0,2020-01-24,pink morsel
1554.0,2020-01-24,pink morsel
1575.0,2020-01-25,pink morsel
1638.0,2020-01-25,pink morsel
1635.0,2020-01-25,pink morsel
1548.0,2020-01-25,pink morsel
1710.0,2020-01-26,pink morsel
1584.0,2020-01-26,pink morsel
1716.0,2020-01-26,pink morsel
1602.0,2020-01-26,pink morsel
1569.0,2020-01-27,pink morsel
1506.0,2020-01-27,pink morsel
1671.0,2020-01-27,pink morsel
1584.0,2020-01-27,pink morsel
1689.0,2020-01-28,pink morsel
1773.0,2020-01-28,pink morsel
1647.0,2020-01-28,pink morsel
1503.0,2020-01-28,pink morsel
1593.0,2020-01-29,pink morsel
1506.0,2020-01-29,pink morsel
1740.0,2020-01-29,pink morsel
1572.0,2020-01-29,pink morsel
1620.0,2020-01-30,pink morsel
1542.0,2020-01-30,pink morsel
1593.0,2020-01-30,pink morsel
1500.0,2020-01-30,pink morsel
1635.0,2020-01-31,pink morsel
1656.0,2020-01-31,pink morsel
1779.0,2020-01-31,pink morsel
1605.0,2020-01-31,pink morsel
1602.0,2020-02-01,pink morsel
1794.0,2020-02-01,pink morsel
1677.0,2020-02-01,pink morsel
1521.0,2020-02-01,pink morsel
1707.0,2020-02-02,pink morsel
1665.0,2020-02-02,pink morsel
1713.0,2020-02-02,pink morsel
1659.0,2020-02-02,pink morsel
1548.0,2020-02-03,pink morsel
1647.0,2020-02-03,pink morsel
1764.0,2020-02-03,pink morsel
1662.0,2020-02-03,pink morsel
1563.0,2020-02-04,pink morsel
1755.0,2020-02-04,pink morsel
1659.0,2020-02-04,pink morsel
1575.0,2020-02-04,pink morsel
1716.0,2020-02-05,pink morsel
1506.0,2020-02-05,pink morsel
1734.0,2020-02-05,pink morsel
1704.0,2020-02-05,pink morsel
1512.0,2020-02-06,pink morsel
1572.0,2020-02-06,pink morsel
1782.0,2020-02-06,pink morsel
1554.0,2020-02-06,pink morsel
1782.0,2020-02-07,pink morsel
1701.0,2020-02-07,pink morsel
1698.0,2020-02-07,pink morsel
1671.0,2020-02-07,pink morsel
1584.0,2020-02-08,pink morsel
1602.0,2020-02-08,pink morsel
1755.0,2020-02-08,pink morsel
1614.0,2020-02-08,pink morsel
1743.0,2020-02-09,pink morsel
1788.0,2020-02-09,pink morsel
1644.0,2020-02-09,pink morsel
1728.0,2020-02-09,pink morsel
1599.0,2020-02-10,pink morsel
1689.0,2020-02-10,pink morsel
1776.0,2020-02-10,pink morsel
1569.0,2020-02-10,pink morsel
1791.0,2020-02-11,pink morsel
1638.0,2020-02-11,pink morsel
1716.0,2020-02-11,pink morsel
1788.0,2020-02-11,pink morsel
1758.0,2020-02-12,pink morsel
1752.0,2020-02-12,pink morsel
1599.0,2020-02-12,pink morsel
1533.0,2020-02-12,pink morsel
1548.0,2020-02-13,pink morsel
1800.0,2020-02-13,pink morsel
1659.0,2020-02-13,pink morsel
1617.0,2020-02-13,pink morsel
1746.0,2020-02-14,pink morsel
1644.0,2020-02-14,pink morsel
1698.0,2020-02-14,pink morsel
1533.0,2020-02-14,pink morsel
1704.0,2020-02-15,pink morsel
1524.0,2020-02-15,pink morsel
1545.0,2020-02-15,pink morsel
1731.0,2020-02-15,pink morsel
1665.0,2020-02-16,pink morsel
1791.0,2020-02-16,pink morsel
1605.0,2020-02-16,pink morsel
1743.0,2020-02-16,pink morsel
1677.0,2020-02-17,pink morsel
1590.0,2020-02-17,pink morsel
1722.0,2020-02-17,pink morsel
1743.0,2020-02-17,pink morsel
1668.0,2020-02-18,pink morsel
1620.0,2020-02-18,pink morsel
1704.0,2020-02-18,pink morsel
1683.0,2020-02-18,pink morsel
1551.0,2020-02-19,pink morsel
1650.0,2020-02-19,pink morsel
1689.0,2020-02-19,pink morsel
1638.0,2020-02-19,pink morsel
1518.0,2020-02-20,pink morsel
1593.0,2020-02-20,pink morsel
1632.0,2020-02-20,pink morsel
1602.0,2020-02-20,pink morsel
1761.0,2020-02-21,pink morsel
1755.0,2020-02-21,pink morsel
1581.0,2020-02-21,pink morsel
1794.0,2020-02-21,pink morsel
1545.0,2020-02-22,pink morsel
1689.0,2020-02-22,pink morsel
1632.0,2020-02-22,pink morsel
1668.0,2020-02-22,pink morsel
1638.0,2020-02-23,pink morsel
1602.0,2020-02-23,pink morsel
1686.0,2020-02-23,pink morsel
1776.0,2020-02-23,pink morsel
1593.0,2020-02-24,pink morsel
1734.0,2020-02-24,pink morsel
1608.0,2020-02-24,pink morsel
1617.0,2020-02-24,pink morsel
1656.0,2020-02-25,pink morsel
1722.0,2020-02-25,pink morsel
1566.0,2020-02-25,pink morsel
1548.0,2020-02-25,pink morsel
1545.0,2020-02-26,pink morsel
1521.0,2020-02-26,pink morsel
1728.0,2020-02-26,pink morsel
1668.0,2020-02-26,pink morsel
1698.0,2020-02-27,pink morsel
1599.0,2020-02-27,pink morsel
1581.0,2020-02-27,pink morsel
1527.0,2020-02-27,pink morsel
1509.0,2020-02-28,pink morsel
1686.0,2020-02-28,pink morsel
1590.0,2020-02-28,pink morsel
1689.0,2020-02-28,pink morsel
1671.0,2020-02-29,pink morsel
1728.0,2020-02-29,pink morsel
1524.0,2020-02-29,pink morsel
1656.0,2020-02-29,pink morsel
1593.0,2020-03-01,pink morsel
1626.0,2020-03-01,pink morsel
1626.0,2020-03-01,pink morsel
1692.0,2020-03-01,pink morsel
1509.0,2020-03-02,pink morsel
1788.0,2020-03-02,pink morsel
1572.0,2020-03-02,pink morsel
1569.0,2020-03-02,pink morsel
1632.0,2020-03-03,pink morsel
1548.0,2020-03-03,pink morsel
1623.0,2020-03-03,pink morsel
1506.0,2020-03-03,pink morsel
1773.0,2020-03-04,pink morsel
1677.0,2020-03-04,pink morsel
1638.0,2020-03-04,pink morsel
1569.0,2020-03-04,pink morsel
1794.0,2020-03-05,pink morsel
1764.0,2020-03-05,pink morsel
1530.0,2020-03-05,pink morsel
1770.0,2020-03-05,pink morsel
1623.0,2020-03-06,pink morsel
1734.0,2020-03-06,pink morsel
1698.0,2020-03-06,pink morsel
1503.0,2020-03-06,pink morsel
1641.0,2020-03-07,pink morsel
1581.0,2020-03-07,pink morsel
1797.0,2020-03-07,pink morsel
1674.0,2020-03-07,pink morsel
1701.0,2020-03-08,pink morsel
1590.0,2020-03-08,pink morsel
1599.0,2020-03-08,pink morsel
1791.0,2020-03-08,pink morsel
1719.0,2020-03-09,pink morsel
1776.0,2020-03-09,pink morsel
1542.0,2020-03-09,pink morsel
1740.0,2020-03-09,pink morsel
1644.0,2020-03-10,pink morsel
1653.0,2020-03-10,pink morsel
1797.0,2020-03-10,pink morsel
1740.0,2020-03-10,pink morsel
1605.0,2020-03-11,pink morsel
1584.0,2020-03-11,pink morsel
1662.0,2020-03-11,pink morsel
1572.0,2020-03-11,pink morsel
1635.0,2020-03-12,pink morsel
1548.0,2020-03-12,pink morsel
1680.0,2020-03-12,pink morsel
1767.0,2020-03-12,pink morsel
1554.0,2020-03-13,pink morsel
1686.0,2020-03-13,pink morsel
1749.0,2020-03-13,pink morsel
1554.0,2020-03-13,pink morsel
1662.0,2020-03-14,pink morsel
1557.0,2020-03-14,pink morsel
1755.0,2020-03-14,pink morsel
1758.0,2020-03-14,pink morsel
1500.0,2020-03-15,pink morsel
1665.0,2020-03-15,pink morsel
1761.0,2020-03-15,pink morsel
1626.0,2020-03-15,pink morsel
1650.0,2020-03-16,pink morsel
1722.0,2020-03-16,pink morsel
1641.0,2020-03-16,pink morsel
1611.0,2020-03-16,pink morsel
1701.0,2020-03-17,pink morsel
1701.0,2020-03-17,pink morsel
1794.0,2020-03-17,pink morsel
1509.0,2020-03-17,pink morsel
1566.0,2020-03-18,pink morsel
1716.0,2020-03-18,pink morsel
1701.0,2020-03-18,pink morsel
1605.0,2020-03-18,pink morsel
1581.0,2020-03-19,pink morsel
1797.0,2020-03-19,pink morsel
1725.0,2020-03-19,pink morsel
1554.0,2020-03-19,pink morsel
1665.0,2020-03-20,pink morsel
1641.0,2020-03-20,pink morsel
1677.0,2020-03-20,pink morsel
1707.0,2020-03-20,pink morsel
1575.0,2020-03-21,pink morsel
1674.0,2020-03-21,pink morsel
1707.0,2020-03-21,pink morsel
1710.0,2020-03-21,pink morsel
1644.0,2020-03-22,pink morsel
1668.0,2020-03-22,pink morsel
1674.0,2020-03-22,pink morsel
1737.0,2020-03-22,pink morsel
1767.0,2020-03-23,pink morsel
1620.0,2020-03-23,pink morsel
1593.0,2020-03-23,pink morsel
1542.0,2020-03-23,pink morsel
